drug	disease	label
C7H5Br2N3OS	Staphylococcus_aureus	1
C7H5Br2N3OS	Streptococcus_epidermidis	1
C9H8Br2O4	Salmonella_enterica	1
C19H18O6	Vibrio_harveyi	1
C20H24O2	Candida_albicans	1
C7H5BrO2	Pseudomonas_aeruginosa	1
C10H5BrClNO3	Pseudomonas_aeruginosa	1
C8H6BrN	Pseudomonas_aeruginosa	1
C5H3BrO2	Aeromonas_sobria	1
C5H3BrO2	Serratia_liquefaciens	1
C10H5Cl2NO3	Pseudomonas_aeruginosa	1
C8H6ClN	Pseudomonas_aeruginosa	1
C13H23NO2S	Candida_albicans	1
C4H4FN3O	Candida_albicans	1
C8H6FNO	Pseudomonas_aeruginosa	1
C4H3FN2O2	Pseudomonas_aeruginosa	1
C11H19NO2S	Candida_albicans	1
C30H25ClN6O2	Bacillus_subtilis	1
C30H25ClN6O2	Micrococcus_luteus	1
C30H25ClN6O2	Staphylococcus_aureus	1
C8H12N2O3S	Klebsiella_pneumoniae	1
C8H12N2O3S	Proteus_mirabilis	1
C8H12N2O3S	Staphylococcus_aureus	1
C8H12N2O3S	Streptococcus_mutans	1
C15H11NO2	Escherichia_coli	1
C8H7BrO2	Pseudomonas_aeruginosa	1
C8H6ClNO	Pseudomonas_aeruginosa	1
C17H26O4	Pseudomonas_aeruginosa	1
C15H10O3	Escherichia_coli	1
C56H91N21O9	Pseudomonas_aeruginosa	1
C64H88N22O9	Pseudomonas_aeruginosa	1
C61H98N22O10	Pseudomonas_aeruginosa	1
C9H9BrO2	Pseudomonas_aeruginosa	1
C9H6ClNO	Serratia_marcescens	1
C8H4FNO2	Pseudomonas_aeruginosa	1
C9H7NO	Pseudomonas_aeruginosa	1
C9H9NO	Pseudomonas_aeruginosa	1
C9H9N	Pseudomonas_aeruginosa	1
C8H6N2O2	Pseudomonas_aeruginosa	1
C44H64N10O11	Staphylococcus_aureus	1
C44H64N10O11	Staphylococcus_epidermidis	1
C9H6FN	Pseudomonas_aeruginosa	1
C11H12N2O2	Porphyromonas_gingivalis	1
C12H13ClN2O2S	Candida_albicans	1
C108H116N26O15	Streptococcus_mutans	1
C14H18N6O	Human_immunodeficiency_virus_1	1
C30H42O12	Pseudomonas_aeruginosa	1
C2H5NO2	Proteus_mirabilis	1
C2H5NO2	Enterobacter_aerogenes	1
C7H16NO2+	Candida_albicans	1
C8H11N5O3	Human_herpesvirus_1	1
C8H11N5O3	Varicella-zoster_virus	1
C36H64O12	Pseudomonas_aeruginosa	1
C20H32N5O8P	Hepatitis_B_virus_D	1
C49H80N14O17S3	Candida_tropicalis	1
C9H14OS3	Pseudomonas_aeruginosa	1
C12H15N3O2S	Shewanella_oneidensis	1
C26H58Cl2N10	Candida_albicans	1
C6H10OS2	Candida_albicans	1
C6H10OS2	Pseudomonas_aeruginosa	1
C6H10OS2	Proteus_mirabilis	1
C15H10O5	Streptococcus_mutans	1
C15H22O2	Candida_albicans	1
C151H228N44O40S6	Cryptococcus_neoformans	1
C15H24	Candida_albicans	1
C24H26O6	Staphylococcus_epidermidis	1
C10H16	Bacillus_cereus	1
C10H16	Escherichia_coli	1
C10H16	Pichia_anomala	1
C10H16	Candida_albicans	1
C29H50O2	Staphylococcus_aureus	1
C10H17N	Influenza_A_virus	1
C22H43N5O13	Escherichia_coli	1
C22H43N5O13	Morganella_morganii	1
C22H43N5O13	Proteus_vulgaris	1
C22H43N5O13	Providencia_stuartii	1
C22H43N5O13	Enteric_bacteria_and_other_eubacteria	1
C22H47N5O21S2	Escherichia_coli	1
C3H7N	Pseudomonas_aeruginosa	1
C7H7NO3	Mycobacterium_tuberculosis	1
C20H25ClN2O5	Bacillus_subtilis	1
C16H19N3O5S	Clostridium_perfringens	1
C16H19N3O5S	Bacillus_subtilis	1
C16H19N3O5S	Listeria_monocytogenes	1
C68H106N16O10	Candida_albicans	1
C16H19N3O4S	Streptococcus_pneumoniae	1
C16H19N3O4S	Pseudomonas_aeruginosa	1
C16H19N3O4S	Bacillus_subtilis	1
C16H19N3O4S	Listeria_monocytogenes	1
C16H19N3O4S	Staphylococcus_aureus	1
C25H35N3O6S	Human_immunodeficiency_virus_1	1
C58H73N7O17	Aspergillus_niger	1
C6H7N	Pseudomonas_aeruginosa	1
C14H8O4	Streptococcus_mutans	1
C7H6NO2	Bacillus_subtilis	1
C7H6NO2	Pseudomonas_aeruginosa	1
C7H6NO2	Salmonella_enterica	1
C7H6NO2	Vibrio_vulnificus	1
C15H10O5	Escherichia_coli	1
C15H10O5	Vibrio_harveyi	1
C21H41N5O11	Enteric_bacteria_and_other_eubacteria	1
C21H41N5O11	Escherichia_coli	1
C22H34O4	Pseudomonas_aeruginosa	1
C22H34O4	Staphylococcus_aureus	1
C22H34O4	Vibrio_harveyi	1
C9H8O4	Candida_albicans	1
C38H52N6O7	Human_immunodeficiency_virus_1	1
C38H52N6O7	Human_immunodeficiency_virus	1
C22H19ClO3	Plasmodium_falciparum	1
C20H35AuO9PS	Candida_albicans	1
C5H10BO7-	Staphylococcus_epidermidis	1
C48H72O14	Candida_albicans	1
C7H11N3O6S	Enterobacter_cloacae	1
C7H11N3O6S	Escherichia_coli	1
C7H11N3O6S	Klebsiella_pneumoniae	1
C7H11N3O6S	Pseudomonas_aeruginosa	1
C16H17N5O4S	Streptococcus_pneumoniae	1
C38H72N2O12	Pseudomonas_aeruginosa	1
C38H72N2O12	Escherichia_coli	1
C38H72N2O12	Enteric_bacteria_and_other_eubacteria	1
C38H72N2O12	Mycobacterium_avium	1
C38H72N2O12	Burkholderia_cenocepacia	1
C38H72N2O12	Burkholderia_multivorans	1
C38H72N2O12	Staphylococcus_aureus	1
C20H23N5O6S	Clostridium_perfringens	1
C20H23N5O6S	Listeria_monocytogenes	1
C13H17N5O8S2	Bacillus_subtilis	1
C13H17N5O8S2	Citrobacter_freundii	1
C57H90N20O8	Lactobacillus_fermenti	1
C57H90N20O8	Streptococcus_mutans	1
C21H20O12	Burkholderia_cenocepacia	1
C21H20O12	Burkholderia_multivorans	1
C21H27N3O7S	Clostridium_perfringens	1
C66H103N17O16S	Candida_albicans	1
C63H120N24O13S2	Burkholderia_pseudomallei	1
C15H10O5	Pseudomonas_aeruginosa	1
C15H10O5	Burkholderia_cenocepacia	1
C15H10O5	Burkholderia_multivorans	1
C15H10O5	Staphylococcus_aureus	1
C21H18O11	Pseudomonas_aeruginosa	1
C32H31BrN2O2	Mycobacterium_tuberculosis	1
C10H10O	Vibrio_cholerae	1
C10H10O	Vibrio_harveyi	1
C48H56N6O8S2	Neisseria_gonorrhoeae	1
C48H56N6O8S2	Listeria_monocytogenes	1
C17H12Br2O3	Candida_albicans	1
C27H42ClNO2	Candida_albicans	1
C9H11NO2	Pseudomonas_aeruginosa	1
C36H52O13	Pseudomonas_aeruginosa	1
C7H6O3	Propionibacterium_acnes	1
C29H48O12	Pseudomonas_aeruginosa	1
C16H18N2O4S	Staphylococcus_aureus	1
C16H18N2O4S	Escherichia_coli	1
C21H22O4	Escherichia_coli	1
C19H21ClFN3O3	Haemophilus_influenzae	1
C19H21ClFN3O3	Streptococcus_pneumoniae_serotype_4	1
C117H191N39O33	Staphylococcus_epidermidis	1
C167H262N48O50S6	Cryptococcus_neoformans	1
C216H377N75O59S6	Cryptococcus_neoformans	1
C35H60O6	Escherichia_coli	1
C30H50O2	Acinetobacter_sp.	1
C30H50O2	Bacillus_amyloliquefaciens	1
C30H50O2	Hafnia_paralvei	1
C30H50O2	Obesumbacterium_proteus	1
C30H50O2	Pseudomonas_aeruginosa	1
C30H50O2	Pseudomonas_libaniensis	1
C30H50O2	Serratia_marcescens	1
C30H48O3	Escherichia_coli	1
C36H56O6	Human_immunodeficiency_virus_1	1
C32H58O10	Candida_albicans	1
C12H10	Staphylococcus_aureus	1
C16H18S2	Pseudomonas_aeruginosa	1
C45H56N10O11	Staphylococcus_aureus	1
C45H56N10O11	Staphylococcus_epidermidis	1
Bi2O3	Candida_albicans	1
C9H12O6	Bacillus_cereus	1
C121H192N38O20	Burkholderia_pseudomallei	1
C158H263N45O27	Pseudomonas_aeruginosa	1
C158H263N45O27	Staphylococcus_aureus	1
C158H263N45O27	Stenotrophomonas_maltophilia	1
C145H250N44O29	Staphylococcus_aureus	1
C145H250N44O29	Enterococcus_faecalis_(Streptococcus_faecalis)	1
C145H250N44O29	Pseudomonas_aeruginosa	1
C145H250N44O29	Stenotrophomonas_maltophilia	1
C145H250N44O29	Candida_albicans	1
C145H250N44O29	Candida_glabrata	1
C145H250N44O29	Candida_krusei	1
C33H41N3O10S2	Human_immunodeficiency_virus_1	1
C10H13BrO3	Salmonella_enterica	1
C18H24ClNO3	Candida_albicans	1
C4H12N2	Serratia_marcescens	1
C4H10O	Candida_albicans	1
C15H12O5	Haemophilus_influenzae	1
C23H28ClN	Candida_albicans	1
C19H17Cl3N2S	Candida_albicans	1
C11H14O5	Pseudomonas_aeruginosa	1
C11H14O5	Enterococcus_faecalis_(Streptococcus_faecalis)	1
C11H14O5	Staphylococcus_aureus	1
C11H14O5	Staphylococcus_epidermidis	1
C11H14O5	Streptococcus_mutans	1
C16H29NO3	Trueperella_pyogenes	1
C182H273N57O38	Streptococcus_mutans	1
C182H273N57O38	Streptococcus_sanguinis	1
C190H309N57O43	Streptococcus_gordonii	1
C190H309N57O43	Streptococcus_mutans	1
C190H309N57O43	Streptococcus_sanguinis	1
C8H13NO3	Aeromonas_sobria	1
C8H13NO3	Serratia_liquefaciens	1
C8H13NO3	Hafnia_alvei	1
C10H17NO3	Pseudomonas_chlororaphis	1
C10H17NO3	Aeromonas_sobria	1
C10H17NO3	Serratia_liquefaciens	1
C10H17NO3	Hafnia_alvei	1
C12H21NO3	Trueperella_pyogenes	1
Cd+2	Pseudomonas_aeruginosa	1
C9H8O4	Staphylococcus_aureus	1
C9H8O4	Escherichia_coli	1
C9H8O4	Pseudomonas_aeruginosa	1
C8H10N4O2	Pseudomonas_aeruginosa	1
C22H26O5	Human_immunodeficiency_virus_1	1
CaCl2	Pseudomonas_fluorescens	1
C120H190N30O22	Staphylococcus_aureus	1
C50H88N28O15	Mycobacterium_tuberculosis	1
C9H5ClN4	Escherichia_coli	1
C9H5ClN4	Pseudomonas_aeruginosa	1
C9H5ClN4	Staphylococcus_aureus	1
C20H37N3O14	Burkholderia_cepacia	1
C20H37N3O14	Escherichia_coli	1
C20H37N3O14	Kocuria_rhizophila	1
C20H37N3O14	Pseudomonas_aeruginosa	1
C20H37N3O14	Staphylococcus_aureus	1
C20H37N3O14	Staphylococcus_epidermidis	1
C22H20O13	Streptococcus_mutans	1
C7H16ClNO3	Actinomyces_oris	1
C7H16ClNO3	Streptococcus_mutans	1
C7H16ClNO3	Streptococcus_sanguis	1
C25H40O8	Streptococcus_mutans	1
C10H14O	Chromobacterium_violaceum	1
C10H14O	Pseudomonas_aeruginosa	1
C10H14O	Salmonella_enterica	1
C10H14O	Staphylococcus_aureus	1
C10H14O	Escherichia_coli	1
C10H14O	Streptococcus_mutans	1
C52H88N10O15	Candida_albicans	1
C70H118N28O11	Candida_albicans	1
C70H118N28O11	Escherichia_coli	1
C70H118N28O11	Staphylococcus_aureus	1
C15H14O6	Burkholderia_cenocepacia	1
C15H14O6	Burkholderia_multivorans	1
C15H14O6	Pseudomonas_aeruginosa	1
C15H14O6	Eikenella_corrodens	1
C22H18O10	Eikenella_corrodens	1
C205H340N60O53	Pseudomonas_aeruginosa	1
C205H340N60O53	Staphylococcus_epidermidis	1
C205H340N60O53	Aggregatibacter_actinomycetemcomitans	1
C89H152N22O15	Staphylococcus_aureus	1
C176H302N52O41S	Pseudomonas_aeruginosa	1
C13H13N3O6S	Escherichia_coli	1
C15H14ClN3O4S	Clostridium_perfringens	1
C15H14ClN3O4S	Streptococcus_pneumoniae	1
C15H14ClN3O4S	Listeria_monocytogenes	1
C20H18N4O5S2	Listeria_monocytogenes	1
C20H18N4O5S2	Staphylococcus_aureus	1
C16H16N2O6S2	Streptomyces_sp.	1
C16H16N2O6S2	Clostridium_perfringens	1
C16H16N2O6S2	Streptococcus_pneumoniae	1
C16H16N2O6S2	Escherichia_coli	1
C18H18N6O5S2	Bacteroides_fragilis	1
C17H17N3O6S2	Clostridium_perfringens	1
C14H14N8O4S3	Escherichia_coli	1
C14H14N8O4S3	Staphylococcus_aureus	1
C19H18N6O5S3	Clostridium_perfringens	1
C19H18N6O5S3	Streptococcus_pneumoniae	1
C19H24N6O5S2	Pseudomonas_aeruginosa	1
C19H24N6O5S2	Candida_spp.	1
C19H24N6O5S2	Escherichia_coli	1
C16H15N5O7S2	Haemophilus_influenzae	1
C16H15N5O7S2	Bacillus_subtilis	1
C16H15N5O7S2	Listeria_monocytogenes	1
C16H15N5O7S2	Klebsiella_pneumoniae	1
C16H15N5O7S2	Proteus_mirabilis	1
C16H15N5O7S2	Staphylococcus_aureus	1
C16H15N5O7S2	Streptococcus_mutans	1
C16H17N9O5S3	Clostridium_perfringens	1
C16H17N9O5S3	Escherichia_coli	1
C15H17N7O5S3	Escherichia_coli	1
C15H17N7O5S3	Staphylococcus_aureus	1
C15H17N7O5S3	Listeria_monocytogenes	1
C18H18N6O8S3	Escherichia_coli	1
C25H27N9O8S2	Escherichia_coli	1
C25H27N9O8S2	Pseudomonas_aeruginosa	1
C20H21N7O6S2	Bacteroides_fragilis	1
C16H17N5O7S2	Bacillus_subtilis	1
C16H17N5O7S2	Streptococcus_pneumoniae	1
C16H17N5O7S2	Acinetobacter_baumannii	1
C16H17N5O7S2	Listeria_monocytogenes	1
C18H23N9O4S3	Streptococcus_pneumoniae	1
C18H23N9O4S3	Clostridium_perfringens	1
C18H23N9O4S3	Listeria_monocytogenes	1
C16H17N3O7S2	Escherichia_coli	1
C16H17N3O7S2	Streptococcus_pneumoniae	1
C16H17N3O7S2	Listeria_monocytogenes	1
C16H17N3O7S2	Staphylococcus_aureus	1
C25H24N8O7S2	Staphylococcus_aureus	1
C25H24N8O7S2	Escherichia_coli	1
C25H24N8O7S2	Pseudomonas_aeruginosa	1
C15H17N5O6S2	Escherichia_coli	1
C18H19N3O5S	Streptococcus_pneumoniae_serotype_4	1
C22H22N6O7S2	Escherichia_coli	1
C22H22N6O7S2	Pseudomonas_aeruginosa	1
C22H22N6O7S2	Streptococcus_pneumoniae	1
C22H22N6O7S2	Stenotrophomonas_maltophilia	1
C22H22N6O7S2	Morganella_morganii	1
C22H22N6O7S2	Proteus_vulgaris	1
C22H22N6O7S2	Providencia_stuartii	1
C22H22N6O7S2	Burkholderia_pseudomallei	1
C22H32N6O12S2	Burkholderia_cenocepacia	1
C22H32N6O12S2	Burkholderia_multivorans	1
C13H13N5O5S2	Escherichia_coli	1
C13H13N5O5S2	Staphylococcus_aureus	1
C20H22N8O6S2	Escherichia_coli	1
C20H22N8O6S2	Staphylococcus_aureus	1
C20H22N8O6S2	Streptococcus_pneumoniae_serotype_4	1
C18H18N8O7S3	Streptococcus_pneumoniae	1
C16H16N4O8S	Clostridium_perfringens	1
C16H16N4O8S	Listeria_monocytogenes	1
C16H17N3O4S	Streptococcus_pneumoniae	1
C16H17N3O4S	Bacillus_subtilis	1
C18H19N3O6S	Bacillus_licheniformis	1
C12H17NO3	Escherichia_coli	1
C15H11Cl2NOS	Candida_albicans	1
C90H159N25O16	Staphylococcus_aureus	1
C97H170N28O19S	Staphylococcus_aureus	1
C21H18NO4+	Staphylococcus_aureus	1
C21H18NO4+	Staphylococcus_epidermidis	1
C56H103N9O39	Escherichia_coli	1
C56H103N9O39	Staphylococcus_aureus	1
C56H103N9O39	Aspergillus_fumigatus	1
C11H12Cl2N2O5	Escherichia_coli	1
C11H12Cl2N2O5	Campylobacter_jejuni	1
C11H12Cl2N2O5	Bacillus_subtilis	1
C22H30Cl2N10	Streptococcus_mutans	1
C22H30Cl2N10	Candida_albicans	1
C24H34Cl2N10O2	Staphylococcus_aureus	1
C24H34Cl2N10O2	Streptococcus_mutans	1
C9H5Cl2NO	Candida_albicans	1
C17H19ClN2S	Escherichia_coli	1
C17H19ClN2S	Pseudomonas_aeruginosa	1
C17H19ClN2S	Staphylococcus_aureus	1
CrO4-2	Pseudomonas_aeruginosa	1
C15H10O4	Escherichia_coli	1
C15H10O4	Streptococcus_mutans	1
C15H10O4	Pseudomonas_aeruginosa	1
C15H10O4	Stenotrophomonas_maltophilia	1
C136H211N45O26	Streptococcus_mutans	1
C12H17NO2	Candida_albicans	1
C8H14N3O6P	Human_herpesvirus_5	1
C9H8O	Vibrio_anguillarum	1
C9H8O	Vibrio_vulnificus	1
C9H8O	Burkholderia_cenocepacia	1
C9H8O	Burkholderia_multivorans	1
C9H8O	Vibrio_cholerae	1
C9H8O	Vibrio_harveyi	1
C9H8O2	Pseudomonas_aeruginosa	1
C9H8O2	Candida_albicans	1
C19H22O2	Pseudomonas_aeruginosa	1
C12H10N2O5	Haemophilus_influenzae	1
C17H18FN3O3	Bacillus_subtilis	1
C17H18FN3O3	Pseudomonas_aeruginosa	1
C17H18FN3O3	Haemophilus_influenzae	1
C17H18FN3O3	Escherichia_coli	1
C17H18FN3O3	Stenotrophomonas_maltophilia	1
C17H18FN3O3	Morganella_morganii	1
C17H18FN3O3	Proteus_vulgaris	1
C17H18FN3O3	Providencia_stuartii	1
C17H18FN3O3	Staphylococcus_aureus	1
C17H18FN3O3	Mycobacterium_tuberculosis	1
C20H24FN3O6	Escherichia_coli	1
C12H22O2	Candida_albicans	1
C12H22O2	Pseudomonas_aeruginosa	1
C5H9NO3	Staphylococcus_epidermis	1
C14H12	Staphylococcus_aureus	1
C10H16O	Cronobacter_sakazakii	1
C76H131N19O19	Staphylococcus_aureus	1
C38H69NO13	Shigella_flexneri	1
C38H69NO13	Mycobacterium_avium	1
C18H33ClN2O5S	Staphylococcus_aureus	1
C18H33ClN2O5S	Enteric_bacteria_and_other_eubacteria	1
C18H33ClN2O5S	Shigella_flexneri	1
C18H33ClN2O5S	Propionibacterium_acnes	1
C9H5ClINO	Candida_albicans	1
C27H22Cl2N4	Geobacillus_kaustophilus	1
C27H22Cl2N4	Enteric_bacteria_and_other_eubacteria	1
C27H22Cl2N4	Escherichia_coli	1
C22H17ClN2	Candida_albicans	1
C22H17ClN2	Streptococcus_mutans	1
C7H12ClN3O2	Pseudomonas_aeruginosa	1
C7H12ClN3O2	Escherichia_coli	1
C7H12ClN3O2	Streptococcus_mutans	1
C19H18ClN3O5S	Clostridium_perfringens	1
C19H18ClN3O5S	Pseudomonas_aeruginosa	1
C19H18ClN3O5S	Streptococcus_pneumoniae	1
C19H18ClN3O5S	Streptococcus_pneumoniae_serotype_4	1
C19H18ClN3O5S	Escherichia_coli	1
C19H18ClN3O5S	Escherichia_coli_O6:H1_(strain_CFT073_/_ATCC_700928_/_UPEC)	1
C19H18ClN3O5S	Listeria_monocytogenes	1
C18H19ClN4	Candida_albicans	1
Co+2	Pseudomonas_aeruginosa	1
C24H30O4	Escherichia_coli	1
C52H98N16O13	Mycobacterium_tuberculosis	1
C53H101N16NaO16S	Escherichia_coli	1
C42H71N3O31	Staphylococcus_aureus	1
C117H177N33O28	Candida_albicans	1
C117H177N33O28	Streptomyces_gordonii	1
CuO4S	Burkholderia_cepacia	1
CuO4S	Escherichia_coli	1
CuO4S	Kocuria_rhizophila	1
CuO4S	Pseudomonas_aeruginosa	1
CuO4S	Staphylococcus_aureus	1
CuO4S	Staphylococcus_epidermidis	1
C9H6O2	Escherichia_coli	1
C9H6O2	Edwardsiella_tarda	1
C9H6O2	Pseudomonas_aeruginosa	1
C9H6O2	Staphylococcus_aureus	1
C9H6O2	Vibrio_anguillarum	1
C10H6O4	Escherichia_coli	1
C35H65N11O9	Porphyromonas_gingivalis	1
C68H130N18O14	Porphyromonas_gingivalis	1
C101H171N27O24	Pseudomonas_aeruginosa	1
C44H64O24	Pseudomonas_aeruginosa	1
C108H166N30O30	Streptococcus_gordonii	1
C108H166N30O30	Streptococcus_mutans	1
C108H166N30O30	Streptococcus_sanguinis	1
C91H137N25O22	Streptococcus_gordonii	1
C91H137N25O22	Streptococcus_mutans	1
C91H137N25O22	Streptococcus_sanguinis	1
C21H20O6	Pseudomonas_aeruginosa	1
C21H20O6	Burkholderia_cenocepacia	1
C21H20O6	Burkholderia_multivorans	1
C21H20O6	Escherichia_coli	1
C21H20O6	Vibrio_harveyi	1
C21H20O6	Vibrio_parahaemolyticus	1
C21H20O6	Vibrio_vulnificus	1
C21H20O6	Streptococcus_mutans	1
C21H20O6	Proteus_mirabilis	1
C21H20O6	Serratia_marcescens	1
C21H20O6	Aeromonas_hydrophila	1
C21H20O6	Citrobacter_freundii	1
C21H20O6	Enterobacter_cancerogenus	1
C21H20O6	Enterobacter_ludwigi	1
C21H20O6	Klebsiella_variicola	1
C21H20O6	Pseudomonas_japonica	1
C21H20O6	Raoultella_ornithinolytica	1
C21H20O6	Candida_albicans	1
C92H129N33O12S	Pseudomonas_aeruginosa	1
C15H11O6	Klebsiella_pneumoniae	1
C15H11O6	Pseudomonas_aeruginosa	1
C15H23N3O4S	Staphylococcus_aureus	1
C15H23N3O4S	Streptococcus_pneumoniae	1
C15H23N3O4S	Clostridium_perfringens	1
C14H15N3O3	Pseudomonas_aeruginosa	1
C4H9N	Pseudomonas_aeruginosa	1
C7H15Cl2N2O2P	Firmicutes	1
C3H6N2O2	Escherichia_coli	1
C3H6N2O2	Mycobacterium_avium	1
C25H24O12	Pseudomonas_aeruginosa	1
C90H174N22O15	Pseudomonas_aeruginosa	1
C4H7NO4	Staphylococcus_aureus	1
C40H50N8O6	Hepatitis_C_Virus	1
C3H7NO2	Staphylococcus_epidermis	1
C88H100Cl2N10O28	Staphylococcus_aureus	1
C88H100Cl2N10O28	Staphylococcus_epidermidis	1
C34H50N4O9S	Enterococcus_faecium_(Streptococcus_faecium)	1
C12H12N2O2S	Mycobacterium_leprae	1
C72H101N17O26	Staphylococcus_aureus	1
C27H37N3O7S	Human_immunodeficiency_virus	1
C82H134N20O13	Staphylococcus_aureus	1
C4H8N2O3	Staphylococcus_aureus	1
C4H8N2O3	Staphylococcus_epidermis	1
C4H6NO4	Staphylococcus_aureus	1
C4H7NO4	Staphylococcus_epidermis	1
C6H13N3O3	Staphylococcus_aureus	1
C6H13N3O3	Staphylococcus_epidermis	1
C6H12N2O4S2	Staphylococcus_aureus	1
C6H12N2O4S2	Staphylococcus_epidermis	1
C74H131N19O14	Staphylococcus_aureus	1
C10H22O2	Propionibacterium_acnes	1
C22H42O11	Pseudomonas_aeruginosa	1
C22H28N6O3S	Human_immunodeficiency_virus_1	1
C15H11O7	Pseudomonas_aeruginosa	1
C21H21ClN2O8	Escherichia_coli	1
C131H230N42O23	Pseudomonas_aeruginosa	1
C131H230N42O23	Staphylococcus_epidermidis	1
C9H6O4	Escherichia_coli	1
C18H22N2	Aquifex_aeolicus	1
C16H23NO	Haemophilus_influenzae	1
C89H143N25O17	Candida_albicans	1
C89H143N25O17	Candida_tropicalis	1
C113H191N33O21	Candida_albicans	1
C113H191N33O21	Candida_tropicalis	1
C30H42N12O15S3	Pseudomonas_aeruginosa	1
C5H10N2O3	Staphylococcus_aureus	1
C5H10N2O3	Staphylococcus_epidermis	1
C6H9N3O2	Staphylococcus_aureus	1
C6H9N3O2	Staphylococcus_epidermis	1
C16H13ClN2O	Candida_albicans	1
C14H14S2	Pseudomonas_aeruginosa	1
C14H14S2	Actinomyces_oris	1
C14H14S2	Streptococcus_mutans	1
C14H14S2	Streptococcus_sanguis	1
C14H14S	Actinomyces_oris	1
C14H14S	Streptococcus_mutans	1
C14H14S	Streptococcus_sanguis	1
CH2Cl2	Staphylococcus_aureus	1
C18H16	Staphylococcus_aureus	1
C14H10Cl2NNaO2	Pseudomonas_aeruginosa	1
C19H17Cl2N3O5S	Listeria_monocytogenes_serotype_4a	1
C19H17Cl2N3O5S	Streptococcus_pneumoniae	1
C19H17Cl2N3O5S	Listeria_monocytogenes	1
C12H23N	Burkholderia_pseudomallei	1
C10H12N4O3	Human_immunodeficiency_virus_1	1
C41H64O14	Eggerthella_lenta	1
C14H10O3	Staphylococcus_aureus	1
C14H10O3	Staphylococcus_epidermidis	1
C7H6O4	Eikenella_corrodens	1
C2H6OS	Pseudomonas_aeruginosa	1
C12H10S2	Candida_albicans	1
C12H10S2	Pseudomonas_aeruginosa	1
C12H10S2	Actinomyces_oris	1
C12H10S2	Streptococcus_mutans	1
C12H10S2	Streptococcus_sanguis	1
C13H12	Staphylococcus_aureus	1
C42H78N2O14	Enteric_bacteria_and_other_eubacteria	1
C68H105N15O11	Acinetobacter_baumannii	1
C68H105N15O11	Coagulase-_negative_staphylococci	1
C68H105N15O11	Klebsiella_pneumoniae	1
C68H105N15O11	Staphylococcus_aureus	1
C68H105N15O11	Staphylococcus_epidermidis	1
C20H40O	Pseudomonas_aeruginosa	1
C7H14N2O4S2	Actinomyces_oris	1
C7H14N2O4S2	Streptococcus_mutans	1
C7H14N2O4S2	Streptococcus_sanguis	1
C70H122N26O14	Acinetobacter_baumannii	1
C70H122N26O14	Escherichia_coli	1
C70H122N26O14	Klebsiella_pneumoniae	1
C70H122N26O14	Pseudomonas_aeruginosa	1
C70H122N26O14	Salmonella_enterica	1
C78H127N27O14	Acinetobacter_baumannii	1
C78H127N27O14	Escherichia_coli	1
C78H127N27O14	Klebsiella_pneumoniae	1
C78H127N27O14	Pseudomonas_aeruginosa	1
C78H127N27O14	Salmonella_enterica	1
C6H13NO2	Staphylococcus_epidermis	1
C205H340N60O53	Staphylococcus_aureus	1
C205H340N60O53	Burkholderia_thailandensis	1
C5H11NO2S	Staphylococcus_epidermis	1
C24H46O11	Pseudomonas_aeruginosa	1
C20H19F2N3O5	Human_immunodeficiency_virus_1	1
C22H24N2O8	Enteric_bacteria_and_other_eubacteria	1
C22H24N2O8	Escherichia_coli	1
C22H24N2O8	Pseudomonas_aeruginosa	1
C9H11NO2	Staphylococcus_epidermis	1
C9H11NO2	Pseudoalteromonas_sp.	1
C5H9NO2	Staphylococcus_epidermis	1
C6H13NO2	Staphylococcus_aureus	1
C11H12N2O2	Staphylococcus_aureus	1
C11H12N2O2	Staphylococcus_epidermis	1
C18H15Cl3N2O	Streptococcus_mutans	1
C18H15Cl3N2O	Candida_albicans	1
C14H9ClF3NO2	Human_immunodeficiency_virus_1	1
Ag	Staphylococcus_aureus	1
C14H6O8	Staphylococcus_aureus	1
C14H6O8	Escherichia_coli	1
C24H28O4	Staphylococcus_aureus	1
C24H28O4	Staphylococcus_epidermidis	1
C15H10O5	Stenotrophomonas_maltophilia	1
C8H10FN3O3S	Human_immunodeficiency_virus_1	1
C20H28N2O5	Bacillus_subtilis	1
C204H301N51O64	Human_immunodeficiency_virus_1	1
C15H17FN4O3	Haemophilus_influenzae	1
C10H15NO	Pseudomonas_aeruginosa	1
C22H18O10	Candida_albicans	1
C15H14O7	Candida_albicans	1
C15H14O7	Eikenella_corrodens	1
C22H18O11	Staphylococcus_aureus	1
C22H18O11	Staphylococcus_epidermidis	1
C22H18O11	Burkholderia_cenocepacia	1
C22H18O11	Burkholderia_multivorans	1
C22H18O11	Candida_albicans	1
C22H18O11	Eikenella_corrodens	1
C22H18O11	Streptococcus_mutans	1
C22H18O11	Aeromonas_hydrophila	1
C22H18O11	Citrobacter_freundii	1
C22H18O11	Enterobacter_cancerogenus	1
C22H18O11	Enterobacter_ludwigi	1
C22H18O11	Klebsiella_variicola	1
C22H18O11	Pseudomonas_japonica	1
C22H18O11	Raoultella_ornithinolytica	1
C22H18O11	Serratia_marcescens	1
C22H18O11	Streptococcus_pneumoniae	1
C6H12N2O	Escherichia_coli	1
C6H12N2O	Staphylococcus_aureus	1
C28H22O6	Escherichia_coli	1
C28H22O6	Pseudomonas_aeruginosa	1
